"","GSM578408","GSM578409","GSM578410","GSM578411","GSM578412","GSM578413","GSM578414","GSM578415","GSM578416","GSM578417","GSM578418","GSM578419","GSM578420","GSM578421","GSM578422","GSM578423","GSM578424","GSM578425","GSM578426","GSM578427","GSM578428","GSM578429","GSM578430","GSM578431","GSM578432","GSM578433","GSM578434","GSM578435","GSM578436","GSM578437","GSM578438","GSM578439","GSM578440","GSM578441","GSM578442","GSM578443","GSM578444","GSM578445","GSM578446","GSM578447","GSM578448","GSM578449","GSM578450","GSM578451","GSM578452","GSM578453","GSM578454","GSM578455","GSM578456","GSM578457","GSM578458","GSM578459","GSM578460","GSM578461","GSM578462","GSM578463","GSM578464","GSM578465","GSM578466","GSM578467","GSM578468","GSM578469","GSM578470","GSM578471","GSM578472","GSM578473"
"A_06_P3778",0.238011691,0.26749383,0.250762476,0.247346357,0.197173287,0.157121864,0.264409127,0.143483193,-0.060329337,0.193033446,0.002755908,0.194095986,0.169215376,0.114857252,0.263744852,0.204744722,0.131289999,0.025920699,0.119770952,0.007570064,0.070560971,0.034330592,0.028449728,0.246730479,0.147493725,0.167408518,0.067352062,0.194724076,0.088351211,0.037049451,0.226291409,0.157999595,-0.036392398,0.000136178,-0.363043256,-0.009656178,0.401881165,0.217815958,0.192915937,-0.382456902,-0.704213078,0.273628013,0.843799672,-0.428085563,0.318157991,0.208733586,-0.178523883,-0.364381895,0.182235328,0.16536533,0.160008716,0.248484556,0.462266253,0.570647255,0.80426062,0.282724312,-0.089143354,0.404266332,0.243149146,-0.105223885,0.040996626,-0.087242875,-0.120050043,-0.254886728,0.020722194,-0.011864021
"A_06_P3779",-0.035050982,0.073447142,-0.105542022,-0.034972231,-0.082422942,0.051036826,-0.074596112,-0.077359676,0.029493471,-0.014917001,-0.126838512,-0.112056567,-0.141090208,-0.233036211,-0.121698185,-0.104354626,0.06038882,-0.076340702,-0.101476264,-0.118766691,-0.005598079,-0.082954958,0.001158495,-0.023244194,-0.041365402,-0.076621377,-0.062319692,-0.141607383,-0.07047439,0.03529643,-0.059930023,-0.092068625,0.209845047,0.008293426,-0.235816345,0.234057206,-0.273751298,0.123499798,-0.266490241,0.006839157,0.052776929,0.050099097,-0.150475869,-0.173168145,-0.261221479,-0.107547618,-0.066533076,-0.125385718,0.061967076,0.061627788,0.079487007,0.00954646,0.499200399,0.482041311,0.755330411,0.38964197,-0.028483998,0.422821085,0.055464203,-0.296430463,-0.179569942,-0.256586954,0.035345206,-0.062899551,0.48404381,0.454091564
"A_06_P3780",-0.078626204,-0.236339123,-0.119228504,0.013557722,0.029185245,-0.131776228,-0.029399678,-0.105081467,-0.270306544,-0.116736042,-0.088804903,0.031216524,-0.220789796,0.116251106,-0.148599378,0.002886232,-0.232544773,0.030125567,-0.054825605,-0.094096343,0.014944595,-0.186852688,-0.125942757,-0.11674465,-0.064849868,-0.091100465,-0.195267992,-0.079416286,-0.115227025,-0.156462952,-0.021042158,-0.032910397,-0.323452056,-0.172142578,-0.086370058,-0.028407992,-0.160740193,0.022885782,0.050996493,-0.094524357,-0.166931177,-0.185161832,-0.045493827,0.211377715,0.019317169,-0.123952188,0.066189958,0.225218574,-0.086389327,-0.191674724,-0.129436699,-0.058531379,0.475149258,0.425715551,0.537060305,0.478360986,0.277191376,0.682932112,0.393817827,0.206021253,0.261304981,0.400865354,-0.351787713,-0.149660289,-0.341285736,-0.246445331
"A_06_P3781",-0.424913122,0.04792533,-0.352276172,-0.069779764,-0.219230981,-0.0454279,-0.162532665,-0.137742895,-0.555828035,-0.108516229,0.033185125,-0.15706003,0.043191633,-0.054440096,-0.021423759,0.121904019,-0.257969635,-0.068575379,-0.069403444,-0.086759928,0.042320798,0.003742176,-0.038065314,0.088387539,0.107468473,0.458269956,-0.085345883,-0.054124758,0.069791691,-0.02245896,0.072126978,-0.3105637,-0.597546677,-0.469712072,-0.296161726,-0.083505025,-0.179321228,0.048407636,0.036922472,-0.562604841,-0.640794109,-0.281778569,-0.326897006,-0.793755755,-0.299589233,-0.266145997,-0.799868126,-0.481867895,-0.012733544,-0.119358679,0.009612581,-0.109887084,0.548105515,0.552190302,0.500721006,0.367026195,0.295994874,0.597064325,0.368786254,0.02315024,-0.106120293,-0.034177427,-0.091761382,-0.061017055,-0.210556927,-0.201359499
"A_06_P3782",-0.108265755,-0.075612906,-0.07799519,-0.099939478,-0.023591167,-0.195500077,-0.090888427,-0.082144657,-0.073817605,-0.110102033,-0.040866878,-0.170785375,-0.185891237,0.124968522,-0.255663172,-0.035914962,0.070112001,-0.047540739,0.071733221,-0.068941308,-0.041119128,0.024873024,0.095344623,-0.162316474,-0.137945832,-0.166336015,-0.081345624,-0.194408838,-0.040222393,-0.143844419,-0.233707413,-0.204208963,-0.424329414,-0.20358265,0.135526028,-0.107631708,-0.004697742,-0.085805954,-0.136165107,-0.36837511,-0.180238134,0.092962798,-0.111573003,-0.109429314,-0.009619915,-0.158890324,-0.477138444,-0.153876255,-0.104775454,-0.146499667,-0.227630808,-0.043479157,0.324394935,0.292670957,0.639618417,0.263014829,-0.15705252,0.364740406,0.064363867,-0.222271508,-0.438799417,-0.25071757,-0.169398166,0.127533014,0.117908166,0.133594638
"A_06_P3783",0.114808496,-0.089480228,0.112463376,0.025777202,0.112333012,0.033602379,0.188678875,0.133474195,-0.125589832,0.04301564,0.172674045,0.089609666,0.13110115,0.112213675,0.151741521,0.214874467,0.057799874,-0.220591478,0.070929497,-0.010406233,0.174778553,0.073593066,0.165348619,-0.089769429,-0.089481681,0.001970141,0.058635646,-0.035534843,0.00550648,-0.053296669,-0.038801533,0.117625759,-0.526548441,-0.14242705,0.280976701,-0.278597183,-0.037114625,-0.108939304,-0.06750382,-0.335113476,-0.26419497,-0.028862673,-0.246618345,-0.084086153,0.160448246,-0.118333214,-0.511355639,-0.088554262,0.115373154,0.055652921,0.05355169,0.030888391,0.545261466,0.693007659,0.926078401,0.649850922,0.64966106,0.922865004,0.671670691,0.296092698,-0.311567819,-0.169338089,0.096847509,0.239866243,-0.017617743,-0.032358673
"A_06_P3784",0.074599448,-0.163503162,0.125745289,0.034334233,0.110633743,0.007565777,0.112978861,-0.071242746,-0.086243301,0.112132799,0.096815165,-0.052022928,0.113779853,0.09464474,0.220880029,0.1409465,-0.019139269,-0.004334318,0.033320493,-0.03560675,0.232551718,-0.038380883,0.083273366,-0.110184178,-0.135518241,-0.016073761,0.07739432,-0.211965633,0.057633327,-0.043529269,-0.07666503,-0.174481769,-0.491040585,-0.208348998,0.302509251,-0.252066934,0.083067222,-0.189869814,0.011533531,-0.492689988,-0.312377213,-0.12202405,-0.219277988,0.011272054,0.150437353,-0.133086894,-0.24528014,-0.043348795,-0.052635449,-0.083279532,-0.094186312,-0.156887998,0.539746857,0.828410951,1.030449232,0.74389455,0.549364661,0.878354425,0.655131052,0.266301449,-0.460209311,-0.348238462,0.001397041,0.156811242,-0.040891162,-0.090669503
"A_06_P3785",0.014294709,0.152291507,0.125002987,0.03170282,-0.087868882,0.025033354,0.117520142,-0.120964288,0.132441996,-0.069062429,0.150517569,-0.11623471,0.064729845,-0.085519251,-0.146429896,-0.047775189,-0.053698797,0.027673056,-0.042960485,-0.031141973,-0.200056461,0.021178818,-0.09717716,-0.134759811,-0.04518857,0.017176097,-0.015499895,0.088665773,0.179601971,0.060877939,-0.03267827,-0.008518376,0.142849332,0.157259164,-0.038451223,0.191127744,0.064378225,0.022969443,-0.051168514,0.003095015,0.065475403,-0.159911647,0.010447157,-0.196867833,-0.197528234,-0.11515114,0.06078152,-0.109802224,-0.154718445,0.028326335,0.090385068,-0.018481683,0.510185147,0.484148083,0.830475484,0.53436211,0.159339355,0.765701474,0.417275192,0.108751875,-0.463507526,-0.671332598,0.234749684,-0.034530041,0.267013118,-0.089526519
"A_06_P3786",-0.194721408,1.468573213,1.047496382,-0.193914523,-0.482021149,1.36471605,1.153269577,-0.217410039,0.01835641,-0.256512845,-0.015070906,0.088690582,1.481726489,1.59316911,-0.141886432,1.027885954,-0.355700339,1.375609047,0.966983252,-0.179891187,-0.422261899,1.463199729,0.871411706,0.08776565,0.061147819,0.087834073,-0.022318716,0.061141036,1.65863939,1.412725695,0.209355386,-0.032769653,-0.679891752,-2.359031458,-1.31993554,-0.325974089,0.670234214,-2.154105818,-0.981524059,0.267242767,0.176523665,0.075445302,0.091583253,0.401110702,-1.73004059,-1.561300277,0.397609243,0.391820549,-0.296317522,-0.313984992,-0.225894014,-0.25074338,-0.484141444,-0.509861254,-0.440438864,-0.361409071,0.099258561,0.328170976,0.30607665,0.114543235,0.230887977,0.272581364,-0.223378536,-0.153546718,-1.070064411,-1.091690668
"A_06_P3787",-0.001269853,-0.062550967,-0.088995931,0.088744631,-0.034726247,-0.106467989,-0.050189224,-0.130955342,0.031633755,0.005112904,-0.068837775,0.029986301,-0.106459661,-0.181982972,0.006164782,-0.1800887,-0.136441961,-0.109718641,-0.14762554,0.138328996,-0.226877867,0.016737726,-0.190029451,-0.004643036,0.095534642,0.127027634,0.044600627,0.081876437,-0.059925481,0.036898691,0.069067159,0.158547057,0.467117742,0.371100573,0.235171942,0.282103608,-0.091202597,0.240819508,-0.010028279,0.137140474,0.151334247,-0.291299006,-0.286499329,0.299725409,-0.232965562,-0.132916764,0.270054675,0.294892715,-0.071957228,0.047812587,0.114405425,0.004657625,1.913073867,1.849990847,2.036193077,1.773163516,1.075967313,1.663379479,1.411188929,0.994657447,-0.33557291,-0.503677858,0.649787369,0.510649971,0.023741684,0.120765637
"A_06_P3788",-0.152031942,-0.090528426,-0.141870817,-0.037127739,-0.055184633,0.139497902,-0.141381117,0.03850533,-0.168214362,0.177026231,-0.094640871,0.056558613,0.008065204,0.025488595,-0.082177292,-0.078864445,-0.100556182,0.006193786,-0.182022206,-0.086319111,-0.240268671,-0.017362284,-0.273383814,0.132584935,-0.114388311,-0.009527632,-0.303084114,0.098459319,-0.388559866,-0.051077751,-0.315214126,0.024730811,0.195435697,0.090445503,0.062105398,0.250831297,0.127650506,0.193401731,-0.099457169,0.134543821,0.289998452,-0.139943821,-0.220906608,0.35151863,-0.127272954,-0.117432501,0.270069764,0.415302338,0.040672336,0.099009481,0.053608976,0.047099317,0.513469814,0.341886519,0.616004979,0.4800435,0.353208204,0.595576702,0.282597095,0.213195781,-0.22998248,-0.206559578,1.745434692,2.31056277,1.061197602,1.509332285
"A_06_P3789",0.149604773,-0.381557604,0.174094469,-0.113832374,0.159854803,-0.137752363,0.122873283,-0.030011577,-0.127218153,0.031874211,-0.020793666,-0.013545936,-0.036743615,0.091277718,0.034283201,0.143065355,0.260802129,-0.1259694,0.193723357,-0.167443368,0.306965152,-0.062934555,0.203545065,-0.018477458,-0.05942807,-0.048043961,0.182393772,0.022752986,0.041598824,-0.094700726,0.086743363,-0.17301536,0.211399881,-0.040568254,-0.185082487,-0.210901776,-0.631040776,-0.213251459,-0.797777073,-0.150947292,0.053855247,-0.33306805,-0.691469254,0.259617092,-0.120773468,-0.375146353,-0.308257823,0.052345935,0.06360012,0.049978247,0.037023795,0.029117105,0.355489962,0.394469907,0.457673129,0.389115582,0.421726053,0.592425239,0.494926559,0.31478369,0.043861469,0.118921372,1.270164914,1.199609383,0.701324436,0.843845195
"A_06_P3790",-0.089861929,-0.059054443,0.304053493,0.040040267,0.193709132,0.171843844,0.38404748,-0.076501444,-0.162161091,0.029362585,0.243861589,-0.260935789,0.107782677,-0.006565761,-0.046152762,0.141961608,0.03302592,0.106875454,0.223319224,0.071212259,0.164457377,0.107825781,0.284949485,-0.286123297,0.019525239,-0.012838085,0.217580454,-0.004197599,0.111277996,0.109534423,-0.015215318,-0.172051716,-0.126764958,-0.066022137,0.105949866,-0.023085639,-0.290567232,-0.076194028,-0.154116375,-0.40916719,-0.30356574,-0.172923129,-0.268698489,0.134536231,-0.030543028,-0.24865288,-0.388934611,-0.113061002,-0.169898034,-0.23542606,-0.156932716,-0.177950662,0.84639192,0.642393827,0.887461192,0.792098841,0.618908034,1.229844978,0.851288638,0.433866243,0.084669619,0.161061484,-0.223923085,-0.102780303,-0.207483686,-0.252334125
"A_06_P3791",-0.250608024,-0.581479717,0.009503111,-0.355282051,-0.152385687,-0.208817958,-0.194461538,-0.296149402,-0.497016234,0.029265069,0.181646043,-0.381388911,0.109546251,0.205604314,-0.201227924,0.100347048,-0.29707847,-0.431299331,-0.207882266,-0.376528487,-0.013834569,-0.336411373,-0.002369667,-0.425767661,-0.548708601,-0.058006556,0.099794599,-0.5332533,-0.111904177,-0.039305122,-0.420645543,-0.380611135,-0.626357749,-0.129868916,0.013653942,-0.679108251,-0.345860207,-0.250878768,-0.274277686,-0.605525076,-0.651433192,-0.559395979,-0.365372184,-0.032509214,0.159240606,-0.186263501,-0.645443318,-0.073617122,-0.337559489,-0.25526235,-0.348052658,-0.414773104,0.355440335,0.448752148,0.405601281,0.497407057,0.720277808,0.588567485,0.592996113,0.539935788,0.285388476,0.256846502,-0.206089424,-0.048256585,-0.27933841,-0.334551077
"A_06_P3792",0.183185527,-0.271233513,-0.001799676,-0.373049299,-0.334928358,0.015877371,0.262316334,-0.005703783,-0.002036877,-0.015457831,0.065804687,0.044254533,0.375020687,0.277144023,0.053708176,0.086434321,-0.001578519,0.1341414,-0.080125708,-0.361181457,-0.098993764,0.177300323,0.088890844,-0.1426078,0.115731306,-0.126492064,0.080205148,-0.03633082,0.327184661,0.144807658,0.129935719,-0.033521554,-0.627005841,-0.230865163,0.120109515,-0.195490296,0.013420361,-0.076616262,0.01359484,-0.395140635,-0.1782817,0.010119928,-0.089604113,0.082795528,0.079694188,-0.323253214,-0.300056019,0.079138021,0.06391565,-0.05017478,-0.047055903,-0.140628654,-0.675916181,-0.47796415,-0.570057998,-0.706789168,-0.299506598,-0.320367401,-0.211651756,-0.179377388,-0.36778852,-0.389849256,0.192967347,0.475879859,-0.475636269,-0.257832479
"A_06_P3793",0.691058104,-0.444304684,0.292014235,-0.319503391,0.098091071,-0.183116276,0.187226778,0.65706688,-0.047785809,-0.191796328,-0.338043556,0.270739406,-0.224497983,-0.152207089,0.438623712,0.246292204,0.7589067,-0.734353366,0.044034911,-0.313072184,0.251625171,-0.106295516,0.512762772,0.052560462,0.055881192,0.345217644,0.329248581,0.183863716,-0.063385669,0.023425483,0.133899331,0.272141799,0.609558293,-0.137990633,-0.818636071,-0.517287488,-0.77415065,-0.269042649,-0.960574131,-0.080653553,-0.022736159,-0.558286515,-0.355366832,0.495376741,-0.017587026,-0.437275877,0.173842754,0.501709081,0.933118438,1.069116188,0.988214402,1.013926781,-0.397204722,-0.392441317,-0.928326559,-0.467583305,-0.765128346,-1.055717983,-0.761651354,-0.324403528,2.976957203,3.233304836,1.740377714,1.551366695,1.323779077,1.351177446
"A_06_P3794",3.567309244,0.06968092,4.236277823,0.090432686,4.080109595,0.402505178,4.268807294,3.548510615,-0.565476086,0.326135985,0.194495772,-0.250281521,0.421132112,0.468983285,-0.168953148,4.190618011,3.506197111,0.158739344,4.12708779,-0.072632617,4.032699377,0.285288436,4.198752065,-0.411678715,-0.355322453,0.120444089,0.098272984,-0.386177967,0.325119887,0.300935746,-0.373173984,-0.378419543,4.199758283,-0.251390345,-5.883815084,-0.032396939,-5.926541105,-0.23923965,-6.093463224,-0.880685904,-0.692351264,0.062094214,-0.020653886,-0.610527935,0.020415188,-0.345210636,-1.013920063,-0.594426724,3.537782949,3.537782949,3.648908976,3.685570297,0.503441819,0.571665465,0.833166919,0.486254363,-0.283954697,0.048343925,-0.137747941,-0.345003686,-0.531953269,-0.482637938,5.122877126,5.045891884,3.854472134,3.723937787
"A_06_P3795",-0.198436201,-0.730842935,-0.339011328,-0.084528375,-0.008711423,-0.469375413,-0.157281799,0.01110364,-0.761792058,0.189482439,0.102761576,0.020867224,-0.337670616,0.164866274,-0.577246122,0.053951861,-0.171934478,-0.360790944,-0.009899888,0.058667794,0.084013723,-0.20970971,-0.145281498,-0.209029585,-0.248543056,0.197266918,-0.123810707,-0.089216117,-0.241516425,-0.354769504,-0.039121594,-0.124633257,-0.354201706,-0.161466469,0.119527873,-0.211743269,-0.182156875,0.497001334,0.079880022,-0.295862755,-0.154119247,0.42276891,0.121753316,-0.007953755,0.639121973,0.224171314,-0.532734234,0.02105249,-0.244404995,-0.290701135,-0.253428931,-0.276605372,1.129882969,0.836948802,0.560369147,0.870021757,1.404994925,0.860886417,1.039157819,1.302156135,-1.636127262,-1.540777459,-0.095153035,0.252800392,-0.355826253,-0.605060323
"A_06_P3796",-0.532919851,-0.553389635,-0.387913256,-0.282163024,-0.248296032,-0.438123358,-0.307537142,-0.332042193,-0.479399833,-0.312807133,0.080788385,-0.433929101,-0.439661726,-0.115140591,-0.613258802,-0.16115613,-0.425266438,-0.272214891,-0.277593415,-0.017780319,-0.114430004,-0.282458875,-0.119785115,-0.419252553,-0.444779186,-0.198054332,0.022438204,-0.470522167,-0.201461923,-0.203313544,-0.474251381,-0.450145306,-0.787665572,-0.349494288,-0.370984751,-0.651259528,-0.421541633,-0.246156803,-0.408755259,-0.551486679,-0.480930679,-0.337038296,-0.41065856,-0.167309982,0.102428323,-0.181060275,-0.50255371,0.033396971,-0.276750523,-0.290541379,-0.284618312,-0.279074275,0.400949613,0.270794956,0.453866369,0.418397245,0.592256395,0.57361128,0.5625026,0.611204221,-0.096650898,-0.112769261,-0.612949985,-0.406078889,-0.544572795,-0.602525572
"A_06_P3797",0.441632328,-0.001051112,0.30880771,0.102648045,0.375966047,0.104163507,0.342063091,0.312343415,0.225378429,0.281355191,0.248719516,0.416078814,0.118395809,0.214889276,0.454305508,0.326636636,0.011868879,0.088730509,0.002055356,0.103150649,0.217815912,0.050306772,0.22468943,0.273604345,0.41943113,-0.069005846,0.256723814,0.05105577,0.070382511,0.20274745,0.200605809,0.375909573,0.376823955,-0.09842601,-0.090733278,-0.662775766,-0.23647779,-0.23686662,-0.247876651,0.127670264,0.157402628,-0.195101737,0.01216285,0.60538588,0.322456986,0.061552972,0.180286675,0.511669647,0.330023974,0.297854275,0.317945794,0.194933915,0.504903331,0.585725042,0.447725343,0.555965647,0.47148089,0.210292253,0.417736867,0.305052911,0.115415482,0.007927896,0.140545346,-0.012727216,0.161156221,0.061616556
"A_06_P3798",0.04675658,-0.052054574,-0.202609374,-0.002543402,-0.055192503,-0.072990071,-0.150221413,-0.06394183,0.144135276,-0.139499464,-0.005403781,-0.068432149,-0.238322334,-0.185629131,-0.015802786,-0.029745442,0.01698493,-0.075884589,-0.143353332,-0.092120355,-0.102794287,-0.096707395,-0.056376148,0.083566498,-0.082811375,-0.058212068,-0.008213702,0.06828198,-0.243100355,-0.038890795,-0.125605404,0.074995467,0.027959281,-0.207965034,-0.193403318,-0.142423929,-0.16536524,-0.197545503,-0.290252512,-0.016482852,-0.045329906,0.09398558,-0.193154174,-0.008818664,-0.072564493,-0.175378361,-0.147198634,-0.0312373,0.010140706,0.208318368,0.115227598,0.034343577,0.472574973,0.453024321,0.434994434,0.249608454,0.311923028,0.059895982,0.187865177,0.088344349,0.165924301,0.058948588,-0.05443463,-0.076593888,0.295053577,0.043186315
"A_06_P3799",-0.043879895,0.136337419,0.036098969,-0.030941376,-0.057862379,-0.075438751,-0.193581053,0.036986316,-0.199853352,-0.101671435,-0.154077864,-0.193161691,-0.077570748,0.216645459,-0.308072744,0.168580479,-0.110481438,-0.016402459,-0.167596461,0.048857162,-0.009734306,-0.037858068,-0.217941651,0.007265151,-0.363148371,-0.075304203,-0.335633799,-0.173119594,-0.12039932,-0.082202703,-0.195757439,-0.08655274,0.085388584,-0.06421109,-0.178411028,0.192782691,-0.098690368,0.255268645,-0.187954166,0.074315638,0.003901165,0.037129393,-0.014188645,0.056043676,-0.260467924,0.136200002,0.053165685,0.097323071,-0.071364111,0.02661738,-0.110390849,0.040732443,0.051133442,-0.137829655,0.049155834,0.017281946,-0.047509424,0.067798161,0.024416225,0.118176148,-0.064872168,0.018968645,0.118808693,0.306183231,0.029803731,0.056129322
"A_06_P3800",0.155856088,0.041298853,0.134068488,0.051071678,0.09638478,-0.089069888,0.186935104,0.033082747,-0.056217893,-0.021331727,0.142356035,0.084417162,-0.178629126,-0.05754996,-0.116136258,0.099417725,-0.06625111,0.062362601,-0.011272872,0.114728301,0.062115147,-0.036615392,-0.044838063,-0.060178611,-0.028518641,-0.006230883,0.016486196,-0.031704276,-0.014066262,0.050520029,0.018931763,-0.014032761,0.052720212,0.292925244,0.23884939,0.313041967,0.220683176,0.270108275,0.396034279,0.097504674,-0.079936023,0.086630175,0.118834578,-0.261168636,-0.030101238,0.180421984,0.034244662,-0.258071838,-0.005612099,0.021908859,-0.000461095,0.02499145,0.067334372,0.036399068,-0.078801089,0.182933039,0.224701625,0.136225027,0.18190407,0.189069667,0.11396314,0.140395879,-0.022903049,0.022684143,-0.028659786,-0.087626429
"A_06_P3801",-0.270469207,-0.12790719,-0.340923919,-0.029199785,-0.116642516,0.023995144,-0.187020978,-0.050441218,-0.08037764,-0.045993664,0.017967139,-0.009956178,-0.05080454,0.075253863,-0.171483275,0.010311245,-0.137600039,-0.081801214,-0.136430941,-0.086029548,-0.050787341,-0.109923694,-0.122165731,0.100332318,0.058290167,0.050536173,-0.131328472,-0.031609953,-0.016867224,-0.099644936,0.05732131,-0.132418579,-0.171935994,-0.19304878,-0.025937472,0.002207055,0.159890812,-0.031321952,0.060813152,0.022133161,0.084535065,-0.00746204,-0.130578918,0.044637116,-0.158799169,-0.125079295,0.083184713,0.137614113,-0.043873589,-0.085203556,-0.168015869,-0.152013644,-0.044071765,0.104479031,-0.048926559,0.02783337,0.182083953,0.038691685,0.167277341,0.221650305,-0.31660837,-0.240497911,0.017221027,0.192952132,-0.359334003,-0.522205358
