"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-KLLA0_E19933g",1110.47796109672,-2.66487562734924,0.124750346536259,2.71565788855252e-102,7.54218931426101e-101
"gene-KLLA0_E20527g",30629.9901490831,4.54404818387159,0.0826572545975901,0,0
"gene-KLLA0_E20637g",10.4581116614654,2.66940606441508,1.22655406987911,0.0024744327627699,0.00557371132622171
"gene-KLLA0_E20769g",1738.64569837229,-2.31491784027596,0.104984845450616,9.94543707344715e-109,3.02364826528825e-107
"gene-KLLA0_E21121g",525.387840215208,-2.12859539771951,0.150642732873614,2.83538760441708e-46,3.77415065064636e-45
"gene-KLLA0_E21165g",450.564779893642,-3.96105430096043,0.199064058008817,5.29547280352856e-89,1.32078345944319e-87
"gene-KLLA0_E22485g",496.32216117637,-3.55536515740383,0.179842030679041,5.40412136457414e-88,1.31594197019819e-86
"gene-KLLA0_E23211g",730.482806907124,-2.45941606523542,0.37863304742214,7.11219228954951e-12,3.68743127988954e-11
"gene-KLLA0_E23255g",103.334167835604,-3.10941597395082,0.34126116293873,7.90054964770061e-21,5.98717169467341e-20
"gene-KLLA0_E23343g",524.462932225999,2.11692339197153,0.164009152422332,4.83977115467435e-39,5.92065337921829e-38
"gene-KLLA0_E23629g",549.79979206907,-2.50676367288611,0.152487136035092,9.77377485031151e-62,1.66283626426823e-60
"gene-KLLA0_E23695g",1498.91573188513,-2.5851083083999,0.107669869113046,2.13307508323606e-128,8.56229670130226e-127
"gene-KLLA0_E24135g",1741.43099951979,-4.25292891489766,0.122912398549398,2.3969815045152e-263,2.86411417911607e-261
"gene-KLLA0_E24949g",2823.88725746896,3.33997459819664,0.109551112212976,3.71758858538143e-205,3.29327071580858e-203
"gene-KLLA0_E25147g",1054.91500051305,-2.24616311563397,0.121184655003345,1.11648147723752e-77,2.39020076251933e-76
"gene-KLLA0_F00484g",233.299321854124,-2.28715817628217,0.215571315126333,2.97437195318809e-27,2.81961680728421e-26
"gene-KLLA0_F00660g",11917.3013244361,3.41381327998743,0.083066922022724,0,0
"gene-KLLA0_F00682g",503.342806688817,2.32359675864832,0.158692234963846,1.77505418231157e-49,2.4850758552362e-48
"gene-KLLA0_F01122g",1177.91159310332,-3.86076272057994,0.131536706536223,2.35169344782016e-190,1.91793665633333e-188
"gene-KLLA0_F01364g",1677.09427937205,-2.69828821268326,0.105062168140096,1.68131738673112e-146,8.14963088021177e-145
"gene-KLLA0_F01727g",437.114323754044,-3.88766121388167,0.19604746353249,1.87262002881338e-88,4.60359890336993e-87
"gene-KLLA0_F02013g",715.443065394993,-2.47947883452614,0.137972201134027,3.22506971841018e-73,6.52378276109902e-72
"gene-KLLA0_F02321g",466.130068629628,-2.69414374487999,0.166054637558872,3.28698039110197e-60,5.39568857810923e-59
"gene-KLLA0_F02860g",445.277707950371,-2.67986056556081,0.173149417411996,4.55252128273133e-55,7.08813768202229e-54
"gene-KLLA0_F03058g",467.688561008833,-2.40183332885675,0.160983826384949,2.4754486777228e-51,3.56270456754615e-50
"gene-KLLA0_F03256g",2662.01123229866,-2.31301860828157,0.118300489979133,3.88849501347782e-86,9.20695270933136e-85
"gene-KLLA0_F03377g",419.123661250988,-3.13483902875488,0.182713028805887,4.68731606004701e-67,8.69437903123522e-66
"gene-KLLA0_F03399g",1642.37239241288,-3.26402083340777,0.11171009710549,1.01412051204833e-188,8.14148623578799e-187
"gene-KLLA0_F03971g",440.330655068196,-2.41993162906577,0.168919156901022,1.55767359029451e-47,2.12854439014181e-46
"gene-KLLA0_F04037g",5214.40369328312,2.78114405978063,0.254494739405583,7.66958038350178e-29,7.69654375203753e-28
"gene-KLLA0_F04169g",25397.1206627041,6.18239150279974,0.085301927435361,0,0
"gene-KLLA0_F04543g",182.862967161709,-2.59435882944159,0.248075872107908,1.36871247664898e-26,1.27862631000408e-25
"gene-KLLA0_F05093g",9580.91389807683,3.37364923005953,0.085462874179379,0,0
"gene-KLLA0_F05962g",266.089911079967,-2.04342443706058,0.201936102447602,5.51539889591167e-25,4.81122572617898e-24
"gene-KLLA0_F06006g",6263.98693349225,-2.78718304102776,0.0810225564615783,2.23997855979262e-260,2.6156840545942e-258
"gene-KLLA0_F06138g",813.416222815648,-2.53390014690131,0.138805386950809,1.69355940868078e-75,3.50867267814591e-74
"gene-KLLA0_F06336g",3531.77939703107,-2.67391376909483,0.0927609295841013,9.21492641417844e-184,6.575873877229e-182
"gene-KLLA0_F06622g",713.348862003167,-2.35275497432127,0.137241570948326,7.26411167938111e-67,1.33774214367958e-65
"gene-KLLA0_F06666g",1198.97378661014,-2.38424093125731,0.116130480986399,1.04242909076312e-94,2.7466670094056e-93
"gene-KLLA0_F07799g",678.396405777905,-3.78389546220031,0.158911700391623,2.36563692014111e-126,9.13882894412409e-125
"gene-KLLA0_F08415g",1342.33563841977,-2.71727262286446,0.112581496727944,9.19422283909219e-130,3.71967849978391e-128
"gene-KLLA0_F08525g",1375.45471738346,-2.33079045581009,0.110446739617742,7.41907471712188e-100,1.98537530711314e-98
"gene-KLLA0_F08613g",4776.88253183141,-2.36194482531338,0.0958262704688729,4.3829514285978e-135,1.89240373446517e-133
"gene-KLLA0_F08855g",7038.38790544779,-3.61561353036831,0.0934194181178696,0,0
"gene-KLLA0_F09427g",421.262431052382,3.29746561624619,0.201452637088766,4.02282009135398e-61,6.79909527282129e-60
"gene-KLLA0_F09933g",3141.27138629418,-3.07965357560108,0.0965272191096595,1.69311577406114e-224,1.70573114649532e-222
"gene-KLLA0_F10417g",493.661058524662,-2.37901360501054,0.156451411529596,3.36614580725322e-53,5.02769103420553e-52
"gene-KLLA0_F10593g",530.289589236737,-2.51601936646655,0.152986738534974,8.82687277638495e-62,1.5067266553178e-60
"gene-KLLA0_F10879g",1943.48626309849,-2.48242381555158,0.101467937866854,3.20529763725536e-133,1.34990321805066e-131
"gene-KLLA0_F11253g",1073.06941786327,-2.83750735919995,0.12590505435629,1.75950349748534e-113,5.61511116154018e-112
"gene-KLLA0_F11506g",790.230681678334,-3.79448539674542,0.149149762666367,8.62221279729182e-144,4.02735721386231e-142
"gene-KLLA0_F11979g",1250.88573191708,-2.55080385349806,0.114436252512886,4.36222939068313e-111,1.36665454934939e-109
"gene-KLLA0_F13244g",799.556347809825,-3.76039217279124,0.151268903724707,1.74714528090409e-137,7.80594126372627e-136
"gene-KLLA0_F13266g",197.112398646275,-2.75168783545865,0.242771373421913,8.8945238687911e-31,9.38399664021533e-30
"gene-KLLA0_F13508g",446.132192693753,-3.55437899649253,0.183038214726246,4.99709926535889e-85,1.15653585700063e-83
"gene-KLLA0_F13640g",284.513065692732,-2.36500201157031,0.196329360521961,2.16602576259876e-34,2.47312008182943e-33
"gene-KLLA0_F13772g",1044.76136164389,-2.21197045554834,0.117789627892557,1.22339796745823e-79,2.67481649225548e-78
"gene-KLLA0_F13926g",410.579313293784,-3.35137948227321,0.188883209846269,1.63107130545656e-71,3.23569280595978e-70
"gene-KLLA0_F14553g",160.057897952708,-2.7908753112132,0.268243913270262,2.38000510104553e-26,2.18365468020927e-25
"gene-KLLA0_F14839g",320.930428546767,-2.54703908517513,0.195218661470541,6.50659013913082e-40,8.01699283809452e-39
"gene-KLLA0_F15224g",7145.59688759913,-3.81275268376668,0.0832327315701767,0,0
"gene-KLLA0_F15598g",360.113693108509,-3.52293252403779,0.199722378898399,1.27028089630852e-70,2.48163621491756e-69
"gene-KLLA0_F15752g",841.30354939937,-3.47088725940125,0.140016717614391,1.09253996316095e-136,4.83919856096634e-135
"gene-KLLA0_F16280g",548.17121961176,-2.48082047519922,0.152388503599295,1.38244785496316e-60,2.29871102873809e-59
"gene-KLLA0_F16489g",2999.61873351219,-2.77160254275101,0.0960077626487611,2.66159750052934e-184,1.98192579097387e-182
"gene-KLLA0_F17050g",10809.1261399545,-2.74258406841723,0.0820845082510281,7.88192499659924e-246,8.8037675288102e-244
"gene-KLLA0_F17182g",79.0249898988557,-2.48225379501045,0.362272658338285,7.35014179135732e-13,4.02183477358827e-12
"gene-KLLA0_F17237g",1586.93733883684,-2.59734771715961,0.11237287438689,3.31520080660794e-119,1.12804647313587e-117
"gene-KLLA0_F17435g",784.774206315444,-3.38414548785043,0.143390078906989,3.20115667363486e-124,1.20937816096588e-122
"gene-KLLA0_F18502g",100.258922163743,-3.08952520996786,0.346505455639569,4.52757116763101e-20,3.35196839471011e-19
"gene-KLLA0_F19371g",2885.54012537531,-5.43197743936062,0.149318971965972,8.58625474892508e-291,1.16095202368361e-288
"gene-KLLA0_F19888g",1354.79993663535,-3.1395956887976,0.117935518203037,3.34684663378134e-157,1.79126020878839e-155
"gene-KLLA0_F20988g",113187.047600466,-3.14172109123474,0.0788374749325325,0,0
"gene-KLLA0_F21208g",1296.96381584123,-3.2811422991228,0.125881052423227,6.62021982840882e-151,3.33477347827103e-149
"gene-KLLA0_F21604g",1484.95568623592,-2.59096571615704,0.1207968714678,4.71387386883775e-103,1.3234909255786e-101
"gene-KLLA0_F21670g",591.781145747971,-3.08615316869828,0.158396632878012,1.31353390520233e-85,3.06769872951344e-84
"gene-KLLA0_F21846g",633.329231310618,-3.77103095440099,0.173492713856987,9.96232304661196e-106,2.87564133783664e-104
"gene-KLLA0_F22022g",5134.45009725222,-2.24258262865205,0.0848440319786155,6.56193731794056e-155,3.44032999383455e-153
"gene-KLLA0_F22198g",18229.25832076,6.60278911150547,0.0942229114733885,0,0
"gene-KLLA0_F22319g",3243.57038305116,7.5843046345903,0.207636787800045,1.62628720607396e-291,2.25834153102919e-289
"gene-KLLA0_F22627g",15857.9651352243,3.18834822829607,0.0771417226637016,0,0
"gene-KLLA0_F23243g",2785.06510167552,-2.71995110872239,0.0942257966288397,2.7500887536998e-184,2.01856514521565e-182
"gene-KLLA0_F23650g",953.161331546955,-3.13361663331522,0.129788557541427,8.19050288881281e-130,3.33990506688256e-128
"gene-KLLA0_F23716g",3439.77311814095,-4.21563274903729,0.102051328175689,0,0
"gene-KLLA0_F24002g",243.396967293522,-3.58319810762835,0.241910770079735,1.26112216258821e-50,1.79491569844272e-49
"gene-KLLA0_F24178g",409.496619312521,-3.30394895599326,0.184942669682634,2.11119157074895e-72,4.20438073275509e-71
"gene-KLLA0_F24398g",1843.30868969835,-2.86603587740991,0.104155083447498,8.96736431618573e-168,5.29589860420256e-166
"gene-KLLA0_F24684g",661.831584069657,-3.80832464305896,0.161304866049169,3.36837492255386e-124,1.26326352934903e-122
"gene-KLLA0_F25278g",319.029663816289,-2.39935881617022,0.187328111084709,1.54259640885253e-38,1.87372585075279e-37
"gene-KLLA0_F26070g",768.499357188147,-3.76474210846988,0.150539971827743,5.04328139265626e-139,2.27301577153227e-137
"gene-KLLA0_F26224g",732.191051073012,-2.77253529574283,0.140029059863949,2.78352562498168e-88,6.81035936245517e-87
"gene-KLLA0_F26653g",1012.96407655245,-3.40557916069459,0.130572507263417,5.40806095384112e-151,2.75115021592433e-149
"gene-KLLA0_F26818g",608.943532051327,-7.39483540888699,0.384951789166211,7.13307059162605e-82,1.61452496474778e-80
"gene-KLLA0_F27269g",1111.732739135,-3.56568549083045,0.129532563874162,6.49239823610452e-168,3.87883048105872e-166
