TXNAME	GENEID
orf19.4369-T	orf19.4369
orf19.4370-T	orf19.4370
orf19.4372-T	orf19.4372
orf19.4373-T	orf19.4373
orf19.4374-T	orf19.4374
orf19.4375.1-T	orf19.4375.1
orf19.4376-T	orf19.4376
orf19.4377-T	orf19.4377
orf19.4378-T	orf19.4378
orf19.4353-T	orf19.4353
orf19.4354-T	orf19.4354
orf19.4355-T	orf19.4355
orf19.4357-T	orf19.4357
orf19.470-T	orf19.470
orf19.473-T	orf19.473
orf19.474-T	orf19.474
orf19.478-T	orf19.478
orf19.479.2-T	orf19.479.2
orf19.481-T	orf19.481
orf19.484-T	orf19.484
orf19.485-T	orf19.485
orf19.487-T	orf19.487
orf19.488-T	orf19.488
orf19.489-T	orf19.489
orf19.491-T	orf19.491
orf19.492-T	orf19.492
orf19.493-T	orf19.493
orf19.496-T	orf19.496
orf19.497-T	orf19.497
orf19.500-T	orf19.500
orf19.504-T	orf19.504
orf19.508-T	orf19.508
orf19.510-T	orf19.510
orf19.512-T	orf19.512
orf19.515-T	orf19.515
orf19.516-T	orf19.516
orf19.519-T	orf19.519
orf19.524-T	orf19.524
orf19.526-T	orf19.526
orf19.528-T	orf19.528
orf19.529-T	orf19.529
orf19.532-T	orf19.532
orf19.535-T	orf19.535
orf19.536-T	orf19.536
orf19.537-T	orf19.537
orf19.539-T	orf19.539
orf19.540-T	orf19.540
orf19.541-T	orf19.541
orf19.544-T	orf19.544
orf19.547-T	orf19.547
orf19.548-T	orf19.548
orf19.550-T	orf19.550
orf19.552-T	orf19.552
orf19.553-T	orf19.553
orf19.554-T	orf19.554
orf19.1738-T	orf19.1738
orf19.1737-T	orf19.1737
orf19.1736-T	orf19.1736
tS(GCU)2-T	tS(GCU)2
tS(GCU)1-T	tS(GCU)1
orf19.1734-T	orf19.1734
orf19.6317-T	orf19.6317
orf19.6316-T	orf19.6316
orf19.6315-T	orf19.6315
orf19.6310-T	orf19.6310
orf19.6309-T	orf19.6309
orf19.6308-T	orf19.6308
orf19.6307-T	orf19.6307
orf19.6306-T	orf19.6306
orf19.6302-T	orf19.6302
orf19.633-T	orf19.633
orf19.634-T	orf19.634
orf19.635-T	orf19.635
orf19.654-T	orf19.654
orf19.653-T	orf19.653
orf19.644-T	orf19.644
orf19.641-T	orf19.641
orf19.639-T	orf19.639
orf19.638-T	orf19.638
orf19.637-T	orf19.637
orf19.556-T	orf19.556
orf19.558-T	orf19.558
orf19.559-T	orf19.559
orf19.562-T	orf19.562
orf19.1007-T	orf19.1007
orf19.1011-T	orf19.1011
orf19.5289-T	orf19.5289
orf19.5288-T	orf19.5288
orf19.5287-T	orf19.5287
orf19.5286-T	orf19.5286
tR(ACG)2-T	tR(ACG)2
tR(ACG)1-T	tR(ACG)1
orf19.3516-T	orf19.3516
snR35c-T	snR35c
orf19.5852-T	orf19.5852
orf19.5849-T	orf19.5849
orf19.5848-T	orf19.5848
orf19.5847-T	orf19.5847
orf19.5845-T	orf19.5845
orf19.5844-T	orf19.5844
tC(GCA)2-T	tC(GCA)2
tC(GCA)1-T	tC(GCA)1
orf19.5843-T	orf19.5843
orf19.6653-T	orf19.6653
orf19.6650-T	orf19.6650
orf19.6645-T	orf19.6645
orf19.6644-T	orf19.6644
orf19.6642-T	orf19.6642
orf19.6641-T	orf19.6641
orf19.6639-T	orf19.6639
orf19.6638-T	orf19.6638
orf19.6636-T	orf19.6636
orf19.6632-T	orf19.6632
orf19.6630-T	orf19.6630
tP(UGG)5-T	tP(UGG)5
tP(UGG)4-T	tP(UGG)4
orf19.6629-T	orf19.6629
orf19.6625-T	orf19.6625
orf19.6621-T	orf19.6621
tS(AGA)1-T	tS(AGA)1
orf19.459-T	orf19.459
orf19.458-T	orf19.458
orf19.454-T	orf19.454
orf19.3852-T	orf19.3852
orf19.3863-T	orf19.3863
orf19.3865-T	orf19.3865
orf19.3868-T	orf19.3868
orf19.3870-T	orf19.3870
orf19.3871-T	orf19.3871
snR61-T	snR61
snR55-T	snR55
snR57-T	snR57
snR57b-T	snR57b
orf19.3876-T	orf19.3876
orf19.3881-T	orf19.3881
orf19.3884-T	orf19.3884
orf19.3886-T	orf19.3886
orf19.3887-T	orf19.3887
orf19.3888-T	orf19.3888
orf19.3888.2-T	orf19.3888.2
orf19.727-T	orf19.727
orf19.723-T	orf19.723
orf19.718-T	orf19.718
orf19.717-T	orf19.717
orf19.716-T	orf19.716
orf19.714-T	orf19.714
orf19.711-T	orf19.711
orf19.916-T	orf19.916
orf19.915-T	orf19.915
orf19.695-T	orf19.695
snR5d-T	snR5d
orf19.698-T	orf19.698
orf19.699-T	orf19.699
orf19.702-T	orf19.702
orf19.703-T	orf19.703
orf19.704-T	orf19.704
orf19.705-T	orf19.705
orf19.709-T	orf19.709
orf19.1860-T	orf19.1860
orf19.1857-T	orf19.1857
orf19.1855-T	orf19.1855
orf19.1854-T	orf19.1854
orf19.1850-T	orf19.1850
orf19.1848.1-T	orf19.1848.1
orf19.1847-T	orf19.1847
orf19.1844-T	orf19.1844
tS(AGA)2-T	tS(AGA)2
orf19.1843-T	orf19.1843
orf19.2369.1-T	orf19.2369.1
orf19.2368-T	orf19.2368
orf19.2365-T	orf19.2365
orf19.2362-T	orf19.2362
orf19.2360-T	orf19.2360
orf19.2356-T	orf19.2356
orf19.1816-T	orf19.1816
orf19.8-T	orf19.8
orf19.9-T	orf19.9
orf19.10-T	orf19.10
orf19.11-T	orf19.11
orf19.733-T	orf19.733
orf19.6148-T	orf19.6148
orf19.6146-T	orf19.6146
orf19.6143-T	orf19.6143
orf19.6142-T	orf19.6142
orf19.6141-T	orf19.6141
orf19.6136-T	orf19.6136
orf19.6135-T	orf19.6135
orf19.6131-T	orf19.6131
orf19.6129-T	orf19.6129
orf19.6127-T	orf19.6127
tK(UUU)2-T	tK(UUU)2
orf19.6121-T	orf19.6121
orf19.6119-T	orf19.6119
orf19.6116-T	orf19.6116
orf19.2622-T	orf19.2622
orf19.2623-T	orf19.2623
orf19.2624-T	orf19.2624
orf19.2625-T	orf19.2625
orf19.728-T	orf19.728
orf19.6288-T	orf19.6288
orf19.6286.2-T	orf19.6286.2
orf19.6286-T	orf19.6286
orf19.6284-T	orf19.6284
orf19.6282-T	orf19.6282
orf19.1988-T	orf19.1988
orf19.3704-T	orf19.3704
orf19.3705-T	orf19.3705
orf19.3707-T	orf19.3707
orf19.3712-T	orf19.3712
orf19.3713-T	orf19.3713
orf19.3715-T	orf19.3715
tG(GCC)1-T	tG(GCC)1
orf19.609-T	orf19.609
orf19.607-T	orf19.607
orf19.605-T	orf19.605
orf19.600-T	orf19.600
orf19.599-T	orf19.599
orf19.598-T	orf19.598
orf19.597-T	orf19.597
orf19.596.1-T	orf19.596.1
orf19.593-T	orf19.593
orf19.590-T	orf19.590
orf19.589-T	orf19.589
orf19.6369-T	orf19.6369
orf19.6373-T	orf19.6373
orf19.6377-T	orf19.6377
orf19.6378-T	orf19.6378
orf19.6382-T	orf19.6382
orf19.6385-T	orf19.6385
tK(UUU)3-T	tK(UUU)3
tK(UUU)4-T	tK(UUU)4
orf19.6387-T	orf19.6387
orf19.6390-T	orf19.6390
orf19.6396-T	orf19.6396
orf19.6398-T	orf19.6398
orf19.6403.1-T	orf19.6403.1
orf19.6405-T	orf19.6405
orf19.6406-T	orf19.6406
orf19.6414-T	orf19.6414
orf19.6415.1-T	orf19.6415.1
orf19.6419.1-T	orf19.6419.1
tL(CAA)4-T	tL(CAA)4
orf19.6422-T	orf19.6422
orf19.6424-T	orf19.6424
orf19.6431-T	orf19.6431
orf19.6434-T	orf19.6434
orf19.6436-T	orf19.6436
orf19.6438-T	orf19.6438
orf19.6440-T	orf19.6440
orf19.6443-T	orf19.6443
orf19.6444-T	orf19.6444
orf19.6445-T	orf19.6445
orf19.6447-T	orf19.6447
tG(GCC)6-T	tG(GCC)6
RDN5-T	RDN5
orf19.6834.10-T	orf19.6834.10
orf19.7279-T	orf19.7279
orf19.7283-T	orf19.7283
orf19.7284-T	orf19.7284
orf19.7285-T	orf19.7285
orf19.7286-T	orf19.7286
orf19.7290-T	orf19.7290
orf19.7293-T	orf19.7293
orf19.7295-T	orf19.7295
orf19.7296-T	orf19.7296
orf19.7297-T	orf19.7297
orf19.7298-T	orf19.7298
orf19.7299.1-T	orf19.7299.1
orf19.7301-T	orf19.7301
orf19.7304-T	orf19.7304
orf19.7305-T	orf19.7305
orf19.7306-T	orf19.7306
orf19.7307-T	orf19.7307
orf19.7308-T	orf19.7308
orf19.7310-T	orf19.7310
orf19.7312-T	orf19.7312
orf19.7313-T	orf19.7313
orf19.7316-T	orf19.7316
orf19.7317-T	orf19.7317
orf19.7320-T	orf19.7320
orf19.7321-T	orf19.7321
orf19.7322-T	orf19.7322
orf19.7323-T	orf19.7323
orf19.7325-T	orf19.7325
orf19.7327-T	orf19.7327
orf19.7328-T	orf19.7328
orf19.7330-T	orf19.7330
orf19.7336-T	orf19.7336
orf19.7339-T	orf19.7339
orf19.7340-T	orf19.7340
orf19.7341-T	orf19.7341
tD(GUC)7-T	tD(GUC)7
orf19.7341.1-T	orf19.7341.1
orf19.7345-T	orf19.7345
orf19.6612-T	orf19.6612
orf19.6610-T	orf19.6610
orf19.6608-T	orf19.6608
orf19.6607-T	orf19.6607
orf19.6606-T	orf19.6606
orf19.6604-T	orf19.6604
orf19.6601.1-T	orf19.6601.1
orf19.6601-T	orf19.6601
orf19.6600-T	orf19.6600
orf19.6599.1-T	orf19.6599.1
orf19.6596-T	orf19.6596
orf19.6595-T	orf19.6595
orf19.6594-T	orf19.6594
orf19.6589-T	orf19.6589
orf19.7547-T	orf19.7547
orf19.7549-T	orf19.7549
orf19.7550-T	orf19.7550
orf19.7552-T	orf19.7552
orf19.7555-T	orf19.7555
orf19.7556-T	orf19.7556
orf19.7557-T	orf19.7557
orf19.7563-T	orf19.7563
orf19.7564-T	orf19.7564
orf19.7569-T	orf19.7569
orf19.7570-T	orf19.7570
orf19.7576-T	orf19.7576
orf19.7577-T	orf19.7577
orf19.7578-T	orf19.7578
orf19.7583-T	orf19.7583
orf19.7585-T	orf19.7585
orf19.7588-T	orf19.7588
orf19.7593-T	orf19.7593
orf19.7595-T	orf19.7595
orf19.7600-T	orf19.7600
orf19.7602-T	orf19.7602
orf19.7604-T	orf19.7604
orf19.7611-T	orf19.7611
orf19.7612-T	orf19.7612
orf19.7614-T	orf19.7614
orf19.7618-T	orf19.7618
orf19.7620-T	orf19.7620
orf19.7622-T	orf19.7622
orf19.7624-T	orf19.7624
orf19.7627-T	orf19.7627
orf19.7631-T	orf19.7631
orf19.7634-T	orf19.7634
orf19.7637-T	orf19.7637
orf19.7643-T	orf19.7643
orf19.7644-T	orf19.7644
orf19.7645-T	orf19.7645
orf19.7660-T	orf19.7660
orf19.7662-T	orf19.7662
orf19.7664-T	orf19.7664
orf19.7665-T	orf19.7665
orf19.7667-T	orf19.7667
orf19.7670-T	orf19.7670
orf19.7672-T	orf19.7672
orf19.7675-T	orf19.7675
orf19.7676-T	orf19.7676
orf19.7678-T	orf19.7678
orf19.7680-T	orf19.7680
